entity_id,entity_type,year,works_count,cited_by_count,oa_works_count
entity_id,institution,year,works_count,cited_by_count,oa_works_count
112731537,source,2013,55,321,0
112731537,source,2012,76,336,0
2764900296,source,2024,0,7,0
2764900296,source,2023,0,195,0
2764900296,source,2022,0,204,0
2764900296,source,2021,0,186,0
2764900296,source,2020,0,296,0
2764900296,source,2019,0,263,0
2764900296,source,2018,0,285,0
2764900296,source,2017,0,235,0
2764900296,source,2016,0,274,0
2764900296,source,2015,0,191,0
2764900296,source,2014,0,233,0
2764900296,source,2013,0,297,0
2764900296,source,2012,1,257,1
34504840,source,2024,0,23,0
34504840,source,2023,0,182,0
34504840,source,2022,0,178,0
34504840,source,2021,0,235,0
34504840,source,2020,0,205,0
34504840,source,2019,2,180,0
34504840,source,2018,0,219,0
34504840,source,2017,0,157,0
34504840,source,2016,0,186,0
34504840,source,2015,0,194,0
34504840,source,2014,0,156,0
34504840,source,2013,0,163,0
34504840,source,2012,0,232,0
4306520995,source,2023,0,2,0
4306520995,source,2022,0,3,0
4306520995,source,2021,0,36,0
4306520995,source,2020,0,45,0
4306520995,source,2019,0,82,0
4306520995,source,2018,0,86,0
4306520995,source,2017,0,100,0
4306520995,source,2016,0,131,0
4306520995,source,2015,0,167,0
4306520995,source,2014,0,202,0
4306520995,source,2013,0,200,0
4306520995,source,2012,0,221,0
4306524284,source,2022,0,10,0
4306524284,source,2021,0,11,0
4306524284,source,2020,0,27,0
4306524284,source,2019,1,30,0
4306524284,source,2018,0,53,0
4306524284,source,2017,52,37,0
4306524284,source,2016,43,67,0
4306524284,source,2015,62,181,0
4306524284,source,2014,58,157,0
4306524284,source,2013,49,175,0
4306524284,source,2012,55,217,0
4306482415,source,2023,0,1,0
4306482415,source,2022,0,8,0
4306482415,source,2021,2,94,0
4306482415,source,2020,1,131,0
4306482415,source,2019,2,198,0
4306482415,source,2018,4,255,0
4306482415,source,2017,4,252,0
4306482415,source,2016,7,454,0
4306482415,source,2015,3,314,0
4306482415,source,2014,2,389,0
4306482415,source,2013,9,377,0
4306482415,source,2012,11,299,0
4210234603,source,2024,0,6,0
4210234603,source,2023,0,47,0
4210234603,source,2022,0,53,0
4210234603,source,2021,0,62,0
4210234603,source,2020,0,106,0
4210234603,source,2019,0,100,0
4210234603,source,2018,0,86,0
4210234603,source,2017,0,104,0
4210234603,source,2016,0,106,0
4210234603,source,2015,0,94,0
4210234603,source,2014,0,88,0
4210234603,source,2013,0,73,0
4210234603,source,2012,0,89,0
139349145,source,2024,12,21,0
139349145,source,2023,74,346,12
139349145,source,2022,82,350,19
139349145,source,2021,72,377,24
139349145,source,2020,91,336,25
139349145,source,2019,198,308,26
139349145,source,2018,279,394,47
139349145,source,2017,218,245,38
139349145,source,2016,226,262,108
139349145,source,2015,197,197,191
139349145,source,2014,255,230,248
139349145,source,2013,267,158,244
139349145,source,2012,293,181,223
4210211768,source,2024,0,6,0
4210211768,source,2023,0,118,0
4210211768,source,2022,0,112,0
4210211768,source,2021,0,148,0
4210211768,source,2020,0,151,0
4210211768,source,2019,0,177,0
4210211768,source,2018,0,130,0
4210211768,source,2017,0,138,0
4210211768,source,2016,0,148,0
4210211768,source,2015,0,164,0
4210211768,source,2014,0,183,0
4210211768,source,2013,1,195,0
4210211768,source,2012,0,173,0
74377273,source,2024,0,7,0
74377273,source,2023,14,208,5
74377273,source,2022,26,244,26
74377273,source,2021,23,250,23
74377273,source,2020,27,238,27
74377273,source,2019,20,205,20
74377273,source,2018,21,231,21
74377273,source,2017,36,207,36
74377273,source,2016,23,215,23
74377273,source,2015,69,254,67
74377273,source,2014,55,239,55
74377273,source,2013,25,168,25
74377273,source,2012,17,240,16
4306524007,source,2023,0,2,0
4306524007,source,2022,0,13,0
4306524007,source,2021,0,32,0
4306524007,source,2020,0,33,0
4306524007,source,2019,0,27,0
4306524007,source,2018,0,34,0
4306524007,source,2017,0,39,0
4306524007,source,2016,0,101,0
4306524007,source,2015,0,180,0
4306524007,source,2014,0,185,0
4306524007,source,2013,0,206,0
4306524007,source,2012,0,144,0
28836401,source,2024,0,12,0
28836401,source,2023,0,90,0
28836401,source,2022,0,100,0
28836401,source,2021,0,131,0
28836401,source,2020,43,99,41
28836401,source,2019,10,127,8
28836401,source,2018,10,142,7
28836401,source,2017,0,142,0
28836401,source,2016,0,158,0
28836401,source,2015,0,194,0
28836401,source,2014,0,199,0
28836401,source,2013,0,212,0
28836401,source,2012,0,205,0
4306464348,source,2024,0,6,0
4306464348,source,2023,8,142,1
4306464348,source,2022,173,151,14
4306464348,source,2021,159,230,4
4306464348,source,2020,116,169,3
4306464348,source,2019,63,136,1
4306464348,source,2018,114,163,1
4306464348,source,2017,169,134,1
4306464348,source,2016,404,173,3
4306464348,source,2015,301,268,4
4306464348,source,2014,57,368,2
4306464348,source,2013,105,324,1
4306464348,source,2012,107,337,1
21947851,source,2023,0,20,0
21947851,source,2022,0,19,0
21947851,source,2021,0,171,0
21947851,source,2020,0,178,0
21947851,source,2019,0,176,0
21947851,source,2018,0,151,0
21947851,source,2017,0,136,0
21947851,source,2016,0,131,0
21947851,source,2015,0,157,0
21947851,source,2014,0,185,0
21947851,source,2013,0,139,0
21947851,source,2012,0,153,0
4210228447,source,2024,0,6,0
